PlayerID,C1_Win,C1_2in,C1_3in,C2_Win,C2_2in,C2_3in,C3_Win,C3_2in,C3_3in,C4_Win,C4_2in,C4_3in,C5_Win,C5_2in,C5_3in,C6_Win,C6_2in,C6_3in
5164,20.0,9.1,16.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5165,33.3,33.3,16.7,10.0,30.0,15.0,10.5,5.3,42.1,26.7,26.7,5.6,50.0,11.1,22.2,0.0,0.0,0.0
5166,62.5,16.7,12.5,27.3,18.2,18.2,16.7,25.0,37.5,11.1,27.8,27.8,17.6,35.3,5.3,31.6,0.0,0.0
5173,58.3,25.0,5.0,35.0,10.0,7.7,7.7,7.7,11.8,11.8,11.8,21.1,15.8,7.1,21.4,0.0,0.0,0.0
5174,77.8,11.1,37.5,12.5,37.5,27.3,18.2,9.1,14.3,14.3,22.2,22.2,11.1,0.0,0.0,0.0,0.0,0.0
5178,12.5,18.8,18.8,11.1,27.8,11.1,20.0,20.0,16.0,3.6,3.6,17.9,6.2,0.0,0.0,0.0,0.0,0.0
5180,62.5,11.1,33.3,11.1,16.7,20.0,9.1,9.1,36.4,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5182,28.6,42.9,14.3,33.3,19.0,14.3,7.7,23.1,26.9,5.6,5.6,16.7,13.3,13.3,12.5,18.8,0.0,0.0
5185,36.8,15.8,26.3,28.6,23.8,10.5,10.5,31.6,5.6,11.1,33.3,5.9,11.8,29.4,5.3,21.1,0.0,0.0
5188,43.5,17.4,17.4,16.0,16.0,12.0,25.0,25.0,14.3,20.0,10.0,10.0,4.0,12.0,24.0,15.4,15.4,23.1
5190,13.3,26.7,18.8,6.2,12.5,21.1,10.5,5.3,15.4,15.4,11.8,11.8,5.6,5.6,0.0,0.0,0.0,0.0
5191,66.7,22.2,3.7,20.0,16.0,20.0,22.2,22.2,16.7,14.3,14.3,33.3,12.5,25.0,25.0,4.5,18.2,22.7
5196,65.0,15.0,5.0,50.0,5.6,11.1,13.3,26.7,40.0,26.7,6.7,26.7,23.5,5.9,41.2,10.5,15.8,15.8
5206,27.8,16.7,22.2,4.8,38.1,9.5,14.3,7.1,28.6,20.0,26.7,5.6,22.2,16.7,4.8,0.0,0.0,0.0
5207,33.3,25.0,16.7,15.0,5.0,5.0,9.5,28.6,14.3,4.8,19.0,19.0,6.7,6.7,20.0,6.2,12.5,0.0
5209,40.0,25.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5212,38.5,30.8,15.4,9.1,36.4,22.7,9.5,23.8,23.8,4.2,16.7,29.2,6.2,25.0,12.5,7.7,15.4,0.0
5214,50.0,7.1,14.3,9.5,23.8,33.3,13.0,17.4,30.4,23.1,23.1,30.8,5.3,15.8,28.6,0.0,0.0,0.0
5216,46.4,7.1,3.6,12.5,33.3,12.5,26.9,26.9,19.2,20.0,20.0,4.0,20.0,4.0,28.0,5.9,5.9,0.0
5217,76.0,8.0,4.0,29.4,11.8,17.6,16.7,11.1,38.9,30.0,30.0,20.0,15.0,15.0,45.0,4.2,29.2,29.2
5218,66.7,11.1,11.1,21.4,35.7,7.1,17.6,17.6,11.8,20.0,20.0,40.0,7.1,14.3,7.1,21.4,21.4,0.0
5220,66.7,23.8,16.7,33.3,11.1,15.4,23.1,30.8,26.9,30.8,15.4,13.0,13.0,8.7,13.3,6.7,26.7,0.0
5221,81.8,4.5,25.0,18.8,18.8,35.0,20.0,15.0,5.9,29.4,17.6,18.2,36.4,12.5,6.2,25.0,0.0,0.0
5222,57.7,3.8,19.2,15.4,19.2,19.2,12.5,43.8,12.5,17.6,58.8,32.0,28.0,20.0,13.3,0.0,0.0,0.0
5224,73.3,13.3,10.0,20.0,35.0,15.0,21.1,57.9,10.5,6.7,13.3,26.7,11.8,11.8,17.6,5.0,10.0,30.0
5229,73.9,8.7,13.0,14.3,33.3,14.3,18.2,31.8,22.7,8.0,16.0,24.0,8.0,16.0,24.0,10.5,15.8,5.3
5230,33.3,16.7,33.3,11.1,33.3,18.2,36.4,9.1,18.2,7.7,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5234,40.0,40.0,13.3,5.3,36.8,21.1,22.2,16.7,33.3,25.0,12.5,18.8,14.3,42.9,21.4,6.2,31.2,0.0
5236,5.1,15.4,17.9,5.4,8.1,2.3,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5238,68.4,26.3,12.0,20.0,20.0,14.3,23.8,28.6,33.3,16.7,12.5,7.7,11.5,15.4,8.3,8.3,0.0,0.0
5240,40.0,7.1,14.3,28.6,5.9,11.8,11.8,9.1,9.1,6.2,12.5,5.0,15.0,0.0,0.0,0.0,0.0,0.0
5243,52.4,9.5,4.8,15.8,26.3,10.5,14.3,28.6,14.3,15.0,10.0,30.0,13.6,22.7,4.5,18.8,12.5,0.0
5244,40.0,20.0,20.0,5.3,31.6,19.0,19.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5247,11.1,22.2,11.1,14.3,23.8,28.6,15.0,20.0,19.0,23.8,13.0,26.1,8.3,0.0,0.0,0.0,0.0,0.0
5249,28.6,7.1,5.0,15.0,15.0,16.7,11.1,44.4,31.8,22.7,23.5,11.8,15.8,10.5,0.0,0.0,0.0,0.0
5250,30.0,10.0,13.3,13.3,13.3,5.9,35.3,17.6,6.7,6.7,13.3,8.3,8.3,8.3,0.0,0.0,0.0,0.0
5252,63.6,18.2,9.1,42.1,21.1,11.8,23.5,29.4,20.0,13.3,20.0,14.3,7.1,21.4,9.1,9.1,27.3,0.0
5254,33.3,33.3,33.3,4.8,28.6,28.6,8.3,8.3,8.3,6.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5255,63.2,15.8,5.3,27.3,31.8,9.1,11.5,42.3,23.1,29.4,5.9,23.5,15.0,10.0,30.0,10.5,10.5,21.1
5256,61.3,12.9,12.9,32.0,24.0,16.0,13.0,30.4,34.8,25.0,14.3,17.9,3.7,18.5,37.0,10.0,15.0,25.0
5257,59.1,9.1,9.1,28.6,33.3,28.6,38.9,16.7,11.1,34.6,26.9,19.2,20.0,13.3,6.7,11.8,23.5,0.0
5258,40.0,10.0,5.3,26.3,10.5,15.4,46.2,7.1,6.7,20.0,13.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0
5263,25.0,12.5,11.8,5.9,17.6,18.8,25.0,13.3,13.3,13.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5267,80.8,3.8,3.8,28.6,28.6,22.2,11.1,33.3,33.3,11.1,22.2,30.0,20.0,15.0,5.6,27.8,11.1,0.0
5270,10.0,10.0,10.0,17.6,5.9,5.9,6.7,13.3,26.7,6.2,25.0,6.7,20.0,6.7,0.0,0.0,0.0,0.0
5273,37.5,12.5,17.6,29.4,11.8,9.5,19.0,9.5,13.6,9.1,13.6,4.5,18.2,0.0,0.0,0.0,0.0,0.0
5275,52.9,17.6,11.8,18.8,25.0,16.7,20.8,12.5,16.7,22.2,27.8,9.5,38.1,14.3,16.7,8.3,0.0,0.0
5278,86.4,4.5,15.8,10.5,26.3,25.0,25.0,31.2,6.2,25.0,18.8,19.0,33.3,19.0,7.1,28.6,21.4,0.0
5279,46.2,7.7,7.7,33.3,11.1,22.2,25.0,10.0,30.0,11.1,11.1,22.2,7.1,28.6,21.4,10.0,0.0,0.0
5282,50.0,10.0,10.0,19.0,4.8,10.5,10.5,21.1,11.1,11.1,11.1,7.1,5.0,0.0,0.0,0.0,0.0,0.0
5285,12.5,6.2,6.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5289,64.3,7.1,7.1,4.2,29.2,12.5,9.5,28.6,9.5,8.7,30.4,21.7,4.8,19.0,38.1,5.0,15.0,0.0
5291,11.1,11.1,44.4,12.5,6.2,5.9,23.5,5.9,6.2,25.0,5.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0
5292,26.7,13.3,13.3,9.1,18.2,5.3,5.3,31.6,11.8,11.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5294,38.5,15.4,7.7,3.8,7.7,11.5,13.0,13.0,4.3,26.1,8.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0
5296,31.2,31.2,6.2,12.5,20.8,16.7,11.5,19.2,11.5,5.0,10.0,5.0,15.4,11.5,11.5,7.7,7.7,15.4
5297,50.0,16.7,4.8,9.5,14.3,5.0,5.0,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,14.3,6.2,6.2,11.8,5.9,16.7,5.3,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,44.4,22.2,15.0,10.0,10.0,4.0,8.0,20.0,5.0,5.0,9.5,19.0,7.1,28.6,0.0,0.0,0.0,0.0
5302,37.5,12.5,25.0,6.7,13.3,7.7,7.7,9.1,25.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5307,50.0,7.1,14.3,5.9,17.6,47.1,15.0,15.0,15.0,9.1,18.2,8.3,25.0,12.5,11.1,11.1,0.0,0.0
5308,15.4,15.4,23.1,5.3,10.5,5.3,21.1,26.3,14.3,7.1,21.4,4.3,13.0,17.4,0.0,0.0,0.0,0.0
5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5311,60.0,20.0,11.1,22.2,11.1,16.7,41.7,7.7,7.7,23.1,4.3,8.7,17.4,9.7,16.1,0.0,0.0,0.0
5312,22.2,22.2,12.5,6.7,6.7,5.6,5.6,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,5.0,5.0,5.0,12.5,12.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5317,36.4,18.2,27.3,7.1,28.6,21.4,9.1,13.6,27.3,9.1,9.1,27.3,4.5,9.1,36.4,10.0,15.0,0.0
5321,30.0,10.0,14.3,21.4,14.3,38.5,7.7,50.0,12.5,7.1,14.3,14.3,4.8,14.3,19.0,0.0,0.0,0.0
5323,44.4,22.2,9.1,27.3,9.1,11.1,11.1,9.1,27.3,18.2,36.4,9.1,3.6,3.6,14.3,0.0,0.0,0.0
5324,14.3,14.3,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5327,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5328,17.4,21.7,4.5,3.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5330,80.0,6.7,18.8,31.2,6.2,27.8,27.8,11.1,20.0,5.0,15.0,9.5,14.3,14.3,5.0,15.0,25.0,0.0
5332,28.6,28.6,10.0,26.3,10.5,5.6,22.2,7.7,11.5,11.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5335,50.0,3.6,14.3,17.9,4.5,13.6,4.5,6.9,3.4,6.9,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0
5336,28.6,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5342,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5345,6.7,6.7,13.3,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5349,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,8.7,17.4,6.7,16.7,2.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5352,33.3,11.5,11.5,19.2,7.7,23.1,19.2,2.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355,9.1,11.1,11.1,7.1,7.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5357,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5359,20.0,10.0,10.0,10.0,6.2,18.8,5.9,11.8,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5360,4.8,4.8,6.9,6.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5361,21.4,12.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5363,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5364,25.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5365,8.3,4.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5367,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5368,25.0,25.0,25.0,10.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5370,10.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,5.9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5372,1.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5374,7.1,7.1,4.8,9.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5375,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5377,33.3,9.1,27.3,4.6,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5381,7.1,7.1,5.6,5.6,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5389,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5391,20.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5395,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5403,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5405,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5407,1.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5413,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5419,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
