season,league,matchday,date,kickoff,home,away,home_goals,away_goals,result,stadium
2022,J1,第３１節第１日,2022-10-01,14:03,福岡,神戸,0,1,A,ベススタ
2022,J2,第３９節第１日,2022-10-01,14:03,山形,新潟,1,1,D,ＮＤスタ
2022,J2,第３９節第１日,2022-10-01,14:03,群馬,大宮,1,0,H,正田スタ
2022,J3,第２７節第１日,2022-10-01,14:03,藤枝,YS横浜,4,1,H,藤枝サ
2022,J2,第３９節第１日,2022-10-01,14:04,甲府,栃木,0,1,A,ＪＩＴス
2022,J1,第３１節第１日,2022-10-01,15:03,広島,浦和,4,1,H,Ｅスタ
2022,J1,第３１節第１日,2022-10-01,15:03,鳥栖,京都,0,1,A,駅スタ
2022,J1,第３１節第１日,2022-10-01,15:03,鹿島,FC東京,0,1,A,カシマ
2022,J1,第３１節第１日,2022-10-01,16:03,Ｇ大阪,柏,0,0,D,パナスタ
2022,J1,第３１節第１日,2022-10-01,16:03,名古屋,横浜FM,0,4,A,豊田ス
2022,J1,第３１節第１日,2022-10-01,16:03,札幌,川崎Ｆ,4,3,H,札幌厚別
2022,J2,第３９節第１日,2022-10-01,16:03,徳島,町田,3,2,H,鳴門大塚
2022,J2,第３９節第１日,2022-10-01,18:33,琉球,横浜FC,0,1,A,タピスタ
2022,J2,第３９節第１日,2022-10-01,19:03,大分,長崎,3,1,H,昭和電ド
2022,J3,第２７節第１日,2022-10-01,19:03,鹿児島,長野,4,1,H,白波スタ
2022,J2,第３９節第２日,2022-10-02,13:03,熊本,秋田,1,2,A,えがおＳ
2022,J3,第２７節第２日,2022-10-02,13:03,今治,鳥取,3,0,H,夢スタ
2022,J3,第２７節第２日,2022-10-02,13:03,八戸,愛媛,1,0,H,プラスタ
2022,J3,第２７節第２日,2022-10-02,13:03,いわき,讃岐,4,1,H,Ｊスタ
2022,J3,第２７節第２日,2022-10-02,13:03,沼津,松本,0,0,D,愛鷹
2022,J2,第３９節第２日,2022-10-02,14:03,水戸,千葉,0,1,A,Ｋｓスタ
2022,J2,第３９節第２日,2022-10-02,14:03,山口,岩手,2,2,D,ＳＶ下関
2022,J2,第３９節第２日,2022-10-02,14:03,金沢,岡山,3,1,H,石川西部
2022,J2,第３９節第２日,2022-10-02,14:03,仙台,東京Ｖ,0,2,A,ユアスタ
2022,J3,第２７節第２日,2022-10-02,14:03,富山,相模原,1,0,H,富山
2022,J3,第２７節第２日,2022-10-02,14:03,岐阜,福島,1,1,D,長良川
2022,J3,第２７節第２日,2022-10-02,14:03,北九州,宮崎,4,0,H,ミクスタ
2022,J2,第３３節第４日,2022-10-05,19:03,大宮,山形,1,1,D,ＮＡＣＫ
2022,J3,第２８節第１日,2022-10-08,13:03,YS横浜,鹿児島,0,1,A,ニッパツ
2022,J1,第３２節第１日,2022-10-08,14:03,磐田,鹿島,3,3,D,ヤマハ
2022,J1,第３２節第１日,2022-10-08,14:03,神戸,広島,4,0,H,ノエスタ
2022,J1,第３２節第１日,2022-10-08,14:03,横浜FM,Ｇ大阪,0,2,A,日産ス
2022,J2,第４０節第１日,2022-10-08,14:03,長崎,徳島,1,2,A,トラスタ
2022,J3,第２８節第１日,2022-10-08,14:03,相模原,今治,0,2,A,ギオンス
2022,J1,第３２節第１日,2022-10-08,14:04,札幌,福岡,1,2,A,札幌ド
2022,J1,第３２節第１日,2022-10-08,14:04,京都,名古屋,1,1,D,サンガＳ
2022,J2,第４０節第１日,2022-10-08,14:04,新潟,仙台,3,0,H,デンカＳ
2022,J2,第４０節第１日,2022-10-08,14:04,秋田,千葉,3,0,H,ソユスタ
2022,J1,第３２節第１日,2022-10-08,14:05,川崎Ｆ,清水,3,2,H,等々力
2022,J2,第４０節第１日,2022-10-08,14:06,熊本,群馬,5,1,H,えがおＳ
2022,J1,第３２節第１日,2022-10-08,15:04,FC東京,湘南,0,2,A,味スタ
2022,J1,第３２節第１日,2022-10-08,15:04,浦和,鳥栖,2,1,H,埼玉
2022,J1,第３２節第１日,2022-10-08,16:04,柏,Ｃ大阪,0,0,D,三協Ｆ柏
2022,J2,第４０節第１日,2022-10-08,17:03,岩手,東京Ｖ,0,2,A,いわスタ
2022,J3,第２８節第１日,2022-10-08,19:03,愛媛,長野,2,2,D,ニンスタ
2022,J3,第２８節第２日,2022-10-09,13:03,宮崎,福島,4,1,H,ユニスタ
2022,J3,第２８節第２日,2022-10-09,13:03,鳥取,いわき,1,3,A,チュスタ
2022,J3,第２８節第２日,2022-10-09,13:04,藤枝,松本,1,0,H,藤枝サ
2022,J2,第４０節第２日,2022-10-09,13:08,甲府,岡山,1,2,A,ＪＩＴス
2022,J2,第４０節第２日,2022-10-09,14:03,山形,水戸,0,0,D,ＮＤスタ
2022,J2,第４０節第２日,2022-10-09,14:03,町田,栃木,0,1,A,Ｇスタ
2022,J2,第４０節第２日,2022-10-09,14:03,大宮,山口,2,1,H,ＮＡＣＫ
2022,J3,第２８節第２日,2022-10-09,14:03,讃岐,沼津,0,0,D,ピカスタ
2022,J3,第２８節第２日,2022-10-09,14:03,岐阜,富山,1,3,A,長良川
2022,J2,第４０節第２日,2022-10-09,14:05,金沢,琉球,1,2,A,石川西部
2022,J3,第２８節第２日,2022-10-09,14:05,北九州,八戸,2,1,H,ミクスタ
2022,J2,第４０節第２日,2022-10-09,18:03,横浜FC,大分,2,3,A,ニッパツ
2022,J1,第２５節第４日,2022-10-12,19:03,FC東京,Ｃ大阪,4,0,H,味スタ
2022,J1,第２５節第４日,2022-10-12,19:03,川崎Ｆ,京都,3,1,H,等々力
2022,J1,第２７節第３日,2022-10-12,19:03,神戸,湘南,1,0,H,ノエスタ
2022,J1,第２７節第３日,2022-10-12,19:03,横浜FM,磐田,0,1,A,日産ス
2022,J1,第２７節第３日,2022-10-12,19:34,浦和,札幌,1,1,D,埼玉
2022,J3,第２９節第１日,2022-10-15,13:03,YS横浜,今治,2,1,H,ニッパツ
2022,J2,第４１節第１日,2022-10-15,14:03,長崎,山口,0,1,A,トラスタ
2022,J3,第２９節第１日,2022-10-15,14:03,松本,岐阜,2,1,H,サンアル
2022,J2,第４１節第１日,2022-10-15,14:04,東京Ｖ,新潟,1,0,H,味スタ
2022,J3,第２９節第２日,2022-10-16,13:03,沼津,いわき,0,4,A,愛鷹
2022,J3,第２９節第２日,2022-10-16,13:03,福島,讃岐,0,2,A,とうスタ
2022,J3,第２９節第２日,2022-10-16,13:03,富山,藤枝,1,4,A,富山
2022,J3,第２９節第２日,2022-10-16,13:04,鳥取,八戸,0,1,A,Ａｘｉｓ
2022,J3,第２９節第２日,2022-10-16,13:08,鹿児島,宮崎,1,2,A,白波スタ
2022,J2,第４１節第２日,2022-10-16,14:03,群馬,岩手,5,1,H,正田スタ
2022,J2,第４１節第２日,2022-10-16,14:03,千葉,琉球,2,1,H,フクアリ
2022,J2,第４１節第２日,2022-10-16,14:03,岡山,秋田,1,2,A,Ｃスタ
2022,J2,第４１節第２日,2022-10-16,14:03,大分,山形,0,3,A,昭和電ド
2022,J3,第２９節第２日,2022-10-16,14:03,長野,相模原,3,1,H,長野Ｕ
2022,J2,第４１節第２日,2022-10-16,14:04,栃木,水戸,2,3,A,カンセキ
2022,J3,第２９節第２日,2022-10-16,14:05,愛媛,北九州,1,1,D,ニンスタ
2022,J2,第４１節第２日,2022-10-16,16:02,仙台,熊本,2,1,H,ユアスタ
2022,J2,第４１節第２日,2022-10-16,18:03,横浜FC,金沢,2,3,A,ニッパツ
2022,J2,第４１節第２日,2022-10-16,18:33,徳島,大宮,3,1,H,鳴門大塚
2022,J2,第４１節第３日,2022-10-19,19:04,町田,甲府,1,2,A,Ｇスタ
2022,J3,第３０節第１日,2022-10-22,13:03,藤枝,宮崎,1,1,D,藤枝サ
2022,J1,第３１節第２日,2022-10-22,16:05,清水,磐田,1,1,D,アイスタ
2022,J3,第３０節第２日,2022-10-23,13:03,福島,鹿児島,1,1,D,とうスタ
2022,J3,第３０節第２日,2022-10-23,13:04,今治,松本,1,2,A,夢スタ
2022,J3,第３０節第２日,2022-10-23,13:04,八戸,富山,2,1,H,プラスタ
2022,J3,第３０節第２日,2022-10-23,13:04,いわき,愛媛,2,1,H,Ｊスタ
2022,J2,第４２節第１日,2022-10-23,14:03,東京Ｖ,岡山,2,0,H,味スタ
2022,J2,第４２節第１日,2022-10-23,14:03,大宮,長崎,3,3,D,ＮＡＣＫ
2022,J2,第４２節第１日,2022-10-23,14:03,山形,徳島,3,0,H,ＮＤスタ
2022,J2,第４２節第１日,2022-10-23,14:03,新潟,町田,2,1,H,デンカＳ
2022,J2,第４２節第１日,2022-10-23,14:03,水戸,群馬,2,1,H,Ｋｓスタ
2022,J2,第４２節第１日,2022-10-23,14:03,秋田,仙台,0,0,D,ソユスタ
2022,J3,第３０節第２日,2022-10-23,14:03,讃岐,相模原,2,2,D,ピカスタ
2022,J3,第３０節第２日,2022-10-23,14:03,長野,YS横浜,2,1,H,長野Ｕ
2022,J3,第３０節第２日,2022-10-23,14:03,北九州,鳥取,2,3,A,ミクスタ
2022,J2,第４２節第１日,2022-10-23,14:04,琉球,大分,1,0,H,タピスタ
2022,J2,第４２節第１日,2022-10-23,14:04,甲府,岩手,2,0,H,ＪＩＴス
2022,J2,第４２節第１日,2022-10-23,14:04,山口,千葉,1,3,A,みらスタ
2022,J2,第４２節第１日,2022-10-23,14:04,熊本,横浜FC,3,4,A,えがおＳ
2022,J2,第４２節第１日,2022-10-23,14:06,金沢,栃木,0,0,D,石川西部
2022,J3,第３０節第２日,2022-10-23,19:03,岐阜,沼津,2,1,H,長良川
2022,J3,第２５節第４日,2022-10-27,13:33,宮崎,愛媛,3,3,D,ユニスタ
2022,J3,第３１節第１日,2022-10-29,13:03,YS横浜,福島,2,0,H,ニッパツ
2022,J1,第３３節第１日,2022-10-29,15:03,清水,鹿島,0,1,A,アイスタ
2022,J1,第３３節第１日,2022-10-29,15:03,Ｇ大阪,磐田,2,0,H,パナスタ
2022,J1,第３３節第１日,2022-10-29,15:03,福岡,柏,2,1,H,ベススタ
2022,J1,第３３節第１日,2022-10-29,15:03,広島,札幌,1,2,A,Ｅスタ
2022,J1,第３３節第１日,2022-10-29,15:03,名古屋,FC東京,2,1,H,豊田ス
2022,J1,第３３節第１日,2022-10-29,15:04,湘南,鳥栖,3,0,H,レモンＳ
2022,J1,第３３節第１日,2022-10-29,15:04,川崎Ｆ,神戸,2,1,H,等々力
2022,J1,第３３節第１日,2022-10-29,15:04,横浜FM,浦和,4,1,H,日産ス
2022,J1,第３３節第１日,2022-10-29,15:04,京都,Ｃ大阪,0,0,D,サンガＳ
2022,J3,第３１節第２日,2022-10-30,13:03,鹿児島,愛媛,0,1,A,白波スタ
2022,J3,第３１節第２日,2022-10-30,13:03,富山,今治,2,3,A,富山
2022,J3,第３１節第２日,2022-10-30,13:03,鳥取,藤枝,1,1,D,Ａｘｉｓ
2022,J3,第３１節第２日,2022-10-30,13:03,沼津,八戸,1,2,A,愛鷹
2022,J3,第３１節第２日,2022-10-30,13:03,宮崎,いわき,1,0,H,ユニスタ
2022,J3,第３１節第２日,2022-10-30,13:06,松本,長野,2,1,H,サンアル
2022,J3,第３１節第２日,2022-10-30,14:03,讃岐,北九州,2,2,D,ピカスタ
2022,J3,第３１節第２日,2022-10-30,14:03,相模原,岐阜,0,0,D,ギオンス
2022,J1,第３４節第１日,2022-11-05,14:03,Ｃ大阪,名古屋,0,1,A,ヨドコウ
